"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2018","OCT","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","91,400,000",""
"SURVEY","2018","OCT","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,121,000",""
"SURVEY","2018","OCT","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","27,694,000",""
"SURVEY","2018","OCT","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","61,834,000",""
"SURVEY","2018","OCT","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,024,000",""
"SURVEY","2018","OCT","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","78,858,000",""
"SURVEY","2018","OCT","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","73,423,000",""
"SURVEY","2018","OCT","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","20,979,000",""
"SURVEY","2018","OCT","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,787,000",""
"SURVEY","2018","OCT","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","169,117,000",""
"SURVEY","2018","OCT","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","40,248,000",""
"SURVEY","2018","OCT","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","24,253,000",""
"SURVEY","2018","OCT","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,083,000",""
"SURVEY","2018","OCT","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","308,599,000",""
"SURVEY","2018","SEP","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","205,392,000",""
"SURVEY","2018","SEP","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","84,850,000",""
"SURVEY","2018","SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,818,000",""
"SURVEY","2018","SEP","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,974,000",""
"SURVEY","2018","SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","59,738,000",""
"SURVEY","2018","SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,370,000",""
"SURVEY","2018","SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","71,958,000",""
"SURVEY","2018","SEP","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","62,680,000",""
"SURVEY","2018","SEP","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","20,808,000",""
"SURVEY","2018","SEP","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,121,000",""
"SURVEY","2018","SEP","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","151,830,000",""
"SURVEY","2018","SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,028,000",""
"SURVEY","2018","SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,609,000",""
"SURVEY","2018","SEP","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,327,000",""
"SURVEY","2018","SEP","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","279,305,000",""
"SURVEY","2018","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,543,368,000",""
"SURVEY","2018","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","991,239,000",""
"SURVEY","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","82,288,000",""
"SURVEY","2018","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","296,396,000",""
"SURVEY","2018","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","740,601,000",""
"SURVEY","2018","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","71,675,000",""
"SURVEY","2018","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","895,781,000",""
"SURVEY","2018","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","802,275,000",""
"SURVEY","2018","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","239,267,000",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","209,829,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,867,551,000",""
"SURVEY","2018","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","433,748,000",""
"SURVEY","2018","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","293,455,000",""
"SURVEY","2018","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","146,942,000",""
"SURVEY","2018","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,422,961,000",""
"SURVEY","2017","APR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","210,456,000",""
"SURVEY","2017","APR","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","89,328,000",""
"SURVEY","2017","APR","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,533,000",""
"SURVEY","2017","APR","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,168,000",""
"SURVEY","2017","APR","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","59,844,000",""
"SURVEY","2017","APR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,877,000",""
"SURVEY","2017","APR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","65,179,000",""
"SURVEY","2017","APR","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","63,160,000",""
"SURVEY","2017","APR","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,869,000",""
"SURVEY","2017","APR","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,155,000",""
"SURVEY","2017","APR","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","149,551,000",""
"SURVEY","2017","APR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,847,000",""
"SURVEY","2017","APR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,514,000",""
"SURVEY","2017","APR","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,571,000",""
"SURVEY","2017","APR","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","280,023,000",""
"SURVEY","2017","AUG","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","208,681,000",""
"SURVEY","2017","AUG","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","71,965,000",""
"SURVEY","2017","AUG","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,591,000",""
"SURVEY","2017","AUG","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","21,354,000",""
"SURVEY","2017","AUG","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","58,706,000",""
"SURVEY","2017","AUG","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,840,000",""
"SURVEY","2017","AUG","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","58,697,000",""
"SURVEY","2017","AUG","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","72,960,000",""
"SURVEY","2017","AUG","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,205,000",""
"SURVEY","2017","AUG","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,823,000",""
"SURVEY","2017","AUG","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","152,061,000",""
"SURVEY","2017","AUG","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","34,392,000",""
"SURVEY","2017","AUG","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","24,142,000",""
"SURVEY","2017","AUG","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,062,000",""
"SURVEY","2017","AUG","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","283,861,000",""
"SURVEY","2017","DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","217,440,000",""
"SURVEY","2017","DEC","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","84,754,000",""
"SURVEY","2017","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,279,000",""
"SURVEY","2017","DEC","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","21,180,000",""
"SURVEY","2017","DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","62,859,000",""
"SURVEY","2017","DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,292,000",""
"SURVEY","2017","DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","66,229,000",""
"SURVEY","2017","DEC","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","73,155,000",""
"SURVEY","2017","DEC","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","20,110,000",""
"SURVEY","2017","DEC","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,835,000",""
"SURVEY","2017","DEC","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","159,497,000",""
"SURVEY","2017","DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","36,824,000",""
"SURVEY","2017","DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","25,666,000",""
"SURVEY","2017","DEC","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,617,000",""
"SURVEY","2017","DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","292,061,000",""
"SURVEY","2017","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","192,069,000",""
"SURVEY","2017","FEB","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","68,261,000",""
"SURVEY","2017","FEB","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,032,000",""
"SURVEY","2017","FEB","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","20,307,000",""
"SURVEY","2017","FEB","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","54,529,000",""
"SURVEY","2017","FEB","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,040,000",""
"SURVEY","2017","FEB","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","59,972,000",""
"SURVEY","2017","FEB","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","65,159,000",""
"SURVEY","2017","FEB","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,247,000",""
"SURVEY","2017","FEB","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,596,000",""
"SURVEY","2017","FEB","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","137,337,000",""
"SURVEY","2017","FEB","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","30,026,000",""
"SURVEY","2017","FEB","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","21,493,000",""
"SURVEY","2017","FEB","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,122,000",""
"SURVEY","2017","FEB","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","255,163,000",""
"SURVEY","2017","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","210,970,000",""
"SURVEY","2017","JAN","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","82,473,000",""
"SURVEY","2017","JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,178,000",""
"SURVEY","2017","JAN","","STATE","IOWA","19","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","23,688,000",""
"SURVEY","2017","JAN","","STATE","MINNESOTA","27","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","58,621,000",""
"SURVEY","2017","JAN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,469,000",""
"SURVEY","2017","JAN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","67,438,000",""
"SURVEY","2017","JAN","","STATE","NEW YORK","36","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","69,780,000",""
"SURVEY","2017","JAN","","STATE","OHIO","39","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,792,000",""
"SURVEY","2017","JAN","","STATE","OREGON","41","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,002,000",""
"SURVEY","2017","JAN","","STATE","OTHER STATES","","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","153,119,000",""
"SURVEY","2017","JAN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","35,949,000",""
"SURVEY","2017","JAN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","20,930,000",""
"SURVEY","2017","JAN","","STATE","VERMONT","50","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,250,000",""
"SURVEY","2017","JAN","","STATE","WISCONSIN","55","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","280,285,000",""
"SURVEY","2017","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","213,047,000",""
"SURVEY","2017","JUL","","STATE","IDAHO","16","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","74,554,000",""
"SURVEY","2017","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,638,000",""
