Date,Report Number,Report Year,Region,Commodity,Type,Low Price,High Price,Imported Low Price,Imported High Price,Domestic Low Price,Domestic High Price
12/25/09,51,2009,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.8825,2.3675,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.1325,3.455,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.1325,3.455,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,MUENSTER,2,2.1975,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,MUENSTER,2,2.1975,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5475,1.8575,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.5325,1.7725,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5475,1.8575,,,,
12/25/09,51,2009,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.5325,1.7725,,,,
12/25/09,51,2009,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.12,3.6075
12/25/09,51,2009,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.12,3.6075
12/25/09,51,2009,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.6225,2.8825
12/25/09,51,2009,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.6225,2.8825
12/25/09,51,2009,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
12/25/09,51,2009,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
12/25/09,51,2009,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.5275,3.9475
12/25/09,51,2009,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.5275,3.9475
12/25/09,51,2009,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,2.1625,2.32
12/25/09,51,2009,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,2.1625,2.32
12/25/09,51,2009,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
12/25/09,51,2009,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
12/25/09,51,2009,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.31,5.4525
12/25/09,51,2009,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.31,5.4525
12/25/09,51,2009,FOREIGN,CHEESE,ROMANO (ITALY),,,0,0,,
12/25/09,51,2009,FOREIGN,CHEESE,ROMANO (ITALY),,,0,0,,
12/25/09,51,2009,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
12/25/09,51,2009,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
12/25/09,51,2009,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
12/25/09,51,2009,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
12/25/09,51,2009,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.225,3.5475
12/25/09,51,2009,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.225,3.5475
12/25/09,51,2009,MIDWEST,CHEESE,BLUE 5#,2.5,2.97,,,,
12/25/09,51,2009,MIDWEST,CHEESE,BLUE 5#,2.5,2.97,,,,
12/25/09,51,2009,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,2.21,2.25,,,,
12/25/09,51,2009,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,2.21,2.25,,,,
12/25/09,51,2009,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.08,2.565,,,,
12/25/09,51,2009,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.08,2.565,,,,
12/25/09,51,2009,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.505,3.33,,,,
12/25/09,51,2009,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.505,3.33,,,,
12/25/09,51,2009,MIDWEST,CHEESE,MONTEREY JACK 10#,2.175,2.565,,,,
12/25/09,51,2009,MIDWEST,CHEESE,MONTEREY JACK 10#,2.175,2.565,,,,
12/25/09,51,2009,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,2.0475,2.665,,,,
12/25/09,51,2009,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,2.0475,2.665,,,,
12/25/09,51,2009,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.815,1.995,,,,
12/25/09,51,2009,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.815,1.995,,,,
12/25/09,51,2009,WEST,CHEESE,CHEDDAR 10# CUTS,2.0125,2.2325,,,,
12/25/09,51,2009,WEST,CHEESE,CHEDDAR 10# CUTS,2.0125,2.2325,,,,
12/25/09,51,2009,WEST,CHEESE,CHEDDAR 40# BLOCK,1.8325,2.185,,,,
12/25/09,51,2009,WEST,CHEESE,CHEDDAR 40# BLOCK,1.8325,2.185,,,,
12/25/09,51,2009,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.68,3.11,,,,
12/25/09,51,2009,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.68,3.11,,,,
12/25/09,51,2009,WEST,CHEESE,MONTEREY JACK 10#,2.0225,2.1825,,,,
12/25/09,51,2009,WEST,CHEESE,MONTEREY JACK 10#,2.0225,2.1825,,,,
12/25/09,51,2009,WEST,CHEESE,PROCESS 5# LOAF,1.585,1.8425,,,,
12/25/09,51,2009,WEST,CHEESE,PROCESS 5# LOAF,1.585,1.8425,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.8225,2.3075,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.865,2.385,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.92,2.195,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.92,2.195,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.8225,2.3075,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.865,2.385,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.1325,3.455,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.1325,3.455,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,MUENSTER,1.94,2.1375,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,MUENSTER,1.94,2.1375,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5275,1.8375,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.5125,1.7525,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5275,1.8375,,,,
1/1/10,52,2009,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.5125,1.7525,,,,
1/1/10,52,2009,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.06,3.5475
1/1/10,52,2009,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.06,3.5475
1/1/10,52,2009,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.5625,2.8225
1/1/10,52,2009,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.5625,2.8225
1/1/10,52,2009,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/1/10,52,2009,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/1/10,52,2009,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.4675,3.8875
1/1/10,52,2009,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.4675,3.8875
1/1/10,52,2009,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,2.1025,2.26
1/1/10,52,2009,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,2.1025,2.26
1/1/10,52,2009,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/1/10,52,2009,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/1/10,52,2009,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.25,5.3925
1/1/10,52,2009,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.25,5.3925
1/1/10,52,2009,FOREIGN,CHEESE,ROMANO (ITALY),,,0,0,,
1/1/10,52,2009,FOREIGN,CHEESE,ROMANO (ITALY),,,0,0,,
1/1/10,52,2009,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/1/10,52,2009,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/1/10,52,2009,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/1/10,52,2009,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/1/10,52,2009,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.225,3.5475
1/1/10,52,2009,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.225,3.5475
1/1/10,52,2009,MIDWEST,CHEESE,BLUE 5#,2.44,2.97,,,,
1/1/10,52,2009,MIDWEST,CHEESE,BLUE 5#,2.44,2.97,,,,
1/1/10,52,2009,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,2.15,2.25,,,,
1/1/10,52,2009,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,2.15,2.25,,,,
1/1/10,52,2009,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.08,2.565,,,,
1/1/10,52,2009,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.08,2.565,,,,
1/1/10,52,2009,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.505,3.33,,,,
1/1/10,52,2009,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.505,3.33,,,,
1/1/10,52,2009,MIDWEST,CHEESE,MONTEREY JACK 10#,2.115,2.565,,,,
1/1/10,52,2009,MIDWEST,CHEESE,MONTEREY JACK 10#,2.115,2.565,,,,
1/1/10,52,2009,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.9875,2.665,,,,
1/1/10,52,2009,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.9875,2.665,,,,
1/1/10,52,2009,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.795,1.975,,,,
1/1/10,52,2009,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.795,1.975,,,,
1/1/10,52,2009,WEST,CHEESE,CHEDDAR 10# CUTS,1.9525,2.1725,,,,
1/1/10,52,2009,WEST,CHEESE,CHEDDAR 40# BLOCK,1.7725,2.125,,,,
1/1/10,52,2009,WEST,CHEESE,CHEDDAR 40# BLOCK,1.7725,2.125,,,,
1/1/10,52,2009,WEST,CHEESE,CHEDDAR 10# CUTS,1.9525,2.1725,,,,
1/1/10,52,2009,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.68,3.11,,,,
1/1/10,52,2009,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.68,3.11,,,,
1/1/10,52,2009,WEST,CHEESE,MONTEREY JACK 10#,1.9625,2.1225,,,,
1/1/10,52,2009,WEST,CHEESE,MONTEREY JACK 10#,1.9625,2.1225,,,,
1/1/10,52,2009,WEST,CHEESE,PROCESS 5# LOAF,1.5625,1.82,,,,
1/1/10,52,2009,WEST,CHEESE,PROCESS 5# LOAF,1.5625,1.82,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.76,2.035,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.76,2.035,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.2725,3.595,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.2725,3.595,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,MUENSTER,1.78,1.9775,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,MUENSTER,1.78,1.9775,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5225,1.8325,,,,
1/8/10,1,2010,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5225,1.8325,,,,
1/8/10,1,2010,FOREIGN,CHEESE,BLUE,,,2.64,4.29,1.9,3.3875
1/8/10,1,2010,FOREIGN,CHEESE,BLUE,,,2.64,4.29,1.9,3.3875
1/8/10,1,2010,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.4025,2.6625
1/8/10,1,2010,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.4025,2.6625
1/8/10,1,2010,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/8/10,1,2010,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/8/10,1,2010,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.3075,3.7275
1/8/10,1,2010,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.3075,3.7275
1/8/10,1,2010,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,1.9425,2.1
1/8/10,1,2010,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,1.9425,2.1
1/8/10,1,2010,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/8/10,1,2010,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/8/10,1,2010,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.09,5.2325
1/8/10,1,2010,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.09,5.2325
1/8/10,1,2010,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/8/10,1,2010,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/8/10,1,2010,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/8/10,1,2010,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/8/10,1,2010,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.365,3.6875
1/8/10,1,2010,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.365,3.6875
1/8/10,1,2010,MIDWEST,CHEESE,BLUE 5#,2.28,2.97,,,,
1/8/10,1,2010,MIDWEST,CHEESE,BLUE 5#,2.28,2.97,,,,
1/8/10,1,2010,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.99,2.25,,,,
1/8/10,1,2010,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.99,2.25,,,,
1/8/10,1,2010,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.0125,2.565,,,,
1/8/10,1,2010,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.0125,2.565,,,,
1/8/10,1,2010,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.59,3.33,,,,
1/8/10,1,2010,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.59,3.33,,,,
1/8/10,1,2010,MIDWEST,CHEESE,MONTEREY JACK 10#,1.955,2.565,,,,
1/8/10,1,2010,MIDWEST,CHEESE,MONTEREY JACK 10#,1.955,2.565,,,,
1/8/10,1,2010,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.8275,2.665,,,,
1/8/10,1,2010,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.8275,2.665,,,,
1/8/10,1,2010,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.79,1.97,,,,
1/8/10,1,2010,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.79,1.97,,,,
1/8/10,1,2010,WEST,CHEESE,CHEDDAR 40# BLOCK,1.6125,1.965,,,,
1/8/10,1,2010,WEST,CHEESE,CHEDDAR 40# BLOCK,1.6125,1.965,,,,
1/8/10,1,2010,WEST,CHEESE,CHEDDAR 10# CUTS,1.7925,2.0125,,,,
1/8/10,1,2010,WEST,CHEESE,CHEDDAR 10# CUTS,1.7925,2.0125,,,,
1/8/10,1,2010,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.82,3.25,,,,
1/8/10,1,2010,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.82,3.25,,,,
1/8/10,1,2010,WEST,CHEESE,MONTEREY JACK 10#,1.8025,1.9625,,,,
1/8/10,1,2010,WEST,CHEESE,MONTEREY JACK 10#,1.8025,1.9625,,,,
1/8/10,1,2010,WEST,CHEESE,PROCESS 5# LOAF,1.5575,1.815,,,,
1/8/10,1,2010,WEST,CHEESE,PROCESS 5# LOAF,1.5575,1.815,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.755,2.03,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.755,2.03,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.2725,3.595,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.2725,3.595,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,MUENSTER,1.775,1.9725,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,MUENSTER,1.775,1.9725,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5275,1.8375,,,,
1/15/10,2,2010,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5275,1.8375,,,,
1/15/10,2,2010,FOREIGN,CHEESE,BLUE,,,2.64,4.29,1.895,3.3825
1/15/10,2,2010,FOREIGN,CHEESE,BLUE,,,2.64,4.29,1.895,3.3825
1/15/10,2,2010,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.3975,2.6575
1/15/10,2,2010,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.3975,2.6575
1/15/10,2,2010,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/15/10,2,2010,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/15/10,2,2010,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.3025,3.7225
1/15/10,2,2010,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.3025,3.7225
1/15/10,2,2010,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,1.9375,2.095
1/15/10,2,2010,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,1.9375,2.095
1/15/10,2,2010,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/15/10,2,2010,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/15/10,2,2010,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.085,5.2275
1/15/10,2,2010,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.085,5.2275
1/15/10,2,2010,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/15/10,2,2010,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/15/10,2,2010,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/15/10,2,2010,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/15/10,2,2010,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.365,3.6875
1/15/10,2,2010,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.365,3.6875
1/15/10,2,2010,MIDWEST,CHEESE,BLUE 5#,2.225,2.97,,,,
1/15/10,2,2010,MIDWEST,CHEESE,BLUE 5#,2.225,2.97,,,,
1/15/10,2,2010,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.935,2.25,,,,
1/15/10,2,2010,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.935,2.25,,,,
1/15/10,2,2010,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.955,2.565,,,,
1/15/10,2,2010,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.955,2.565,,,,
1/15/10,2,2010,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.59,3.33,,,,
1/15/10,2,2010,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.59,3.33,,,,
1/15/10,2,2010,MIDWEST,CHEESE,MONTEREY JACK 10#,1.9,2.565,,,,
1/15/10,2,2010,MIDWEST,CHEESE,MONTEREY JACK 10#,1.9,2.565,,,,
1/15/10,2,2010,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.77,2.665,,,,
1/15/10,2,2010,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.77,2.665,,,,
1/15/10,2,2010,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.795,1.975,,,,
1/15/10,2,2010,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.795,1.975,,,,
1/15/10,2,2010,WEST,CHEESE,CHEDDAR 40# BLOCK,1.5575,1.91,,,,
1/15/10,2,2010,WEST,CHEESE,CHEDDAR 10# CUTS,1.7375,1.9575,,,,
1/15/10,2,2010,WEST,CHEESE,CHEDDAR 40# BLOCK,1.5575,1.91,,,,
1/15/10,2,2010,WEST,CHEESE,CHEDDAR 10# CUTS,1.7375,1.9575,,,,
1/15/10,2,2010,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.82,3.25,,,,
1/15/10,2,2010,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.82,3.25,,,,
1/15/10,2,2010,WEST,CHEESE,MONTEREY JACK 10#,1.7475,1.9075,,,,
1/15/10,2,2010,WEST,CHEESE,MONTEREY JACK 10#,1.7475,1.9075,,,,
1/15/10,2,2010,WEST,CHEESE,PROCESS 5# LOAF,1.5625,1.82,,,,
1/15/10,2,2010,WEST,CHEESE,PROCESS 5# LOAF,1.5625,1.82,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.74,2.015,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.74,2.015,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.2725,3.595,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,3.2725,3.595,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,MUENSTER,1.76,1.9575,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,MUENSTER,1.76,1.9575,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5375,1.8475,,,,
1/22/10,3,2010,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.5375,1.8475,,,,
1/22/10,3,2010,FOREIGN,CHEESE,BLUE,,,2.64,4.29,1.88,3.3675
1/22/10,3,2010,FOREIGN,CHEESE,BLUE,,,2.64,4.29,1.88,3.3675
1/22/10,3,2010,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.3825,2.6425
1/22/10,3,2010,FOREIGN,CHEESE,GORGONZOLA,,,3.69,6.69,2.3825,2.6425
1/22/10,3,2010,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/22/10,3,2010,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.69,,
1/22/10,3,2010,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.2875,3.7075
1/22/10,3,2010,FOREIGN,CHEESE,PARMESAN (ITALY),,,,,3.2875,3.7075
1/22/10,3,2010,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,1.9225,2.08
1/22/10,3,2010,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.89,1.9225,2.08
1/22/10,3,2010,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/22/10,3,2010,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,3.29,3.53,,
1/22/10,3,2010,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.07,5.2125
1/22/10,3,2010,FOREIGN,CHEESE,ROMANO (COWS MILK),,,,,3.07,5.2125
1/22/10,3,2010,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/22/10,3,2010,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.69,,
1/22/10,3,2010,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/22/10,3,2010,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
1/22/10,3,2010,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.365,3.6875
1/22/10,3,2010,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,3.365,3.6875
1/22/10,3,2010,MIDWEST,CHEESE,BLUE 5#,2.2125,2.87,,,,
1/22/10,3,2010,MIDWEST,CHEESE,BLUE 5#,2.2125,2.87,,,,
1/22/10,3,2010,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.9325,2.15,,,,
1/22/10,3,2010,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.9325,2.15,,,,
1/22/10,3,2010,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.9425,2.565,,,,
1/22/10,3,2010,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.9425,2.565,,,,
1/22/10,3,2010,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.64,3.33,,,,
1/22/10,3,2010,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.64,3.33,,,,
1/22/10,3,2010,MIDWEST,CHEESE,MONTEREY JACK 10#,1.8875,2.565,,,,
1/22/10,3,2010,MIDWEST,CHEESE,MONTEREY JACK 10#,1.8875,2.565,,,,
1/22/10,3,2010,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.75,2.665,,,,
1/22/10,3,2010,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.75,2.665,,,,
1/22/10,3,2010,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.805,1.985,,,,
1/22/10,3,2010,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.805,1.985,,,,
1/22/10,3,2010,WEST,CHEESE,CHEDDAR 10# CUTS,1.725,1.945,,,,
1/22/10,3,2010,WEST,CHEESE,CHEDDAR 40# BLOCK,1.545,1.8975,,,,
1/22/10,3,2010,WEST,CHEESE,CHEDDAR 10# CUTS,1.725,1.945,,,,
1/22/10,3,2010,WEST,CHEESE,CHEDDAR 40# BLOCK,1.545,1.8975,,,,
1/22/10,3,2010,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.82,3.25,,,,
1/22/10,3,2010,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.82,3.25,,,,
1/22/10,3,2010,WEST,CHEESE,MONTEREY JACK 10#,1.735,1.895,,,,
1/22/10,3,2010,WEST,CHEESE,MONTEREY JACK 10#,1.735,1.895,,,,
1/22/10,3,2010,WEST,CHEESE,PROCESS 5# LOAF,1.5725,1.83,,,,
